user_id,category,question_no_,value
U0025,Toys & Games,7,1
U0025,Toys & Games,8,2
U0025,Toys & Games,9,1
U0025,Toys & Games,10,1
U0025,Toys & Games,11,1
U0025,Toys & Games,12,1
U0025,Toys & Games,13,1
U0025,Toys & Games,14,1
U0026,Automotive,0,1
U0026,Automotive,1,1
U0026,Automotive,2,1
U0026,Automotive,3,1
U0026,Automotive,4,1
U0026,Automotive,5,1
U0026,Automotive,6,1
U0026,Automotive,7,1
U0026,Automotive,8,1
U0026,Automotive,9,1
U0026,Automotive,10,1
U0026,Automotive,11,1
U0026,Automotive,12,1
U0026,Automotive,13,1
U0026,Automotive,14,1
U0026,Baby Products,0,1
U0026,Baby Products,1,1
U0026,Baby Products,2,1
U0026,Baby Products,3,1
U0026,Baby Products,4,2
U0026,Baby Products,5,1
U0026,Baby Products,6,1
U0026,Baby Products,7,5
U0026,Baby Products,8,1
U0026,Baby Products,9,1
U0026,Baby Products,10,1
U0026,Baby Products,11,5
U0026,Baby Products,12,1
U0026,Baby Products,13,1
U0026,Baby Products,14,1
U0026,Betting,0,3
U0026,Betting,1,2
U0026,Betting,2,3
U0026,Betting,3,3
U0026,Betting,4,2
U0026,Betting,5,2
U0026,Betting,6,1
U0026,Betting,7,2
U0026,Betting,8,1
U0026,Betting,9,2
U0026,Betting,10,2
U0026,Betting,11,1
U0026,Betting,12,1
U0026,Betting,13,1
U0026,Betting,14,1
U0026,Clothing & Shoes,0,1
U0026,Clothing & Shoes,1,1
U0026,Clothing & Shoes,2,1
U0026,Clothing & Shoes,3,1
U0026,Clothing & Shoes,4,4
U0026,Clothing & Shoes,5,1
U0026,Clothing & Shoes,6,1
U0026,Clothing & Shoes,7,1
U0026,Clothing & Shoes,8,2
U0026,Clothing & Shoes,9,1
U0026,Clothing & Shoes,10,3
U0026,Clothing & Shoes,11,1
U0026,Clothing & Shoes,12,1
U0026,Clothing & Shoes,13,1
U0026,Clothing & Shoes,14,1
U0026,Computer Software,0,3
U0026,Computer Software,1,4
U0026,Computer Software,2,4
U0026,Computer Software,3,3
U0026,Computer Software,4,1
U0026,Computer Software,5,3
U0026,Computer Software,6,1
U0026,Computer Software,7,2
U0026,Computer Software,8,1
U0026,Computer Software,9,4
U0026,Computer Software,10,1
U0026,Computer Software,11,1
U0026,Computer Software,12,4
U0026,Computer Software,13,1
U0026,Computer Software,14,1
U0026,Console & Video Games,0,3
U0026,Console & Video Games,1,3
U0026,Console & Video Games,2,3
U0026,Console & Video Games,3,2
U0026,Console & Video Games,4,4
U0026,Console & Video Games,5,2
U0026,Console & Video Games,6,5
U0026,Console & Video Games,7,4
U0026,Console & Video Games,8,1
U0026,Console & Video Games,9,5
U0026,Console & Video Games,10,5
U0026,Console & Video Games,11,1
U0026,Console & Video Games,12,5
U0026,Console & Video Games,13,1
U0026,Console & Video Games,14,5
U0026,Consumer Electronics,0,1
U0026,Consumer Electronics,1,2
U0026,Consumer Electronics,2,4
U0026,Consumer Electronics,3,3
U0026,Consumer Electronics,4,3
U0026,Consumer Electronics,5,5
U0026,Consumer Electronics,6,5
U0026,Consumer Electronics,7,5
U0026,Consumer Electronics,8,5
U0026,Consumer Electronics,9,5
U0026,Consumer Electronics,10,5
U0026,Consumer Electronics,11,1
U0026,Consumer Electronics,12,5
U0026,Consumer Electronics,13,5
U0026,Consumer Electronics,14,5
U0026,DIY & Tools,0,1
U0026,DIY & Tools,1,1
U0026,DIY & Tools,2,2
U0026,DIY & Tools,3,3
U0026,DIY & Tools,4,1
U0026,DIY & Tools,5,1
U0026,DIY & Tools,6,1
U0026,DIY & Tools,7,1
U0026,DIY & Tools,8,1
U0026,DIY & Tools,9,2
U0026,DIY & Tools,10,1
U0026,DIY & Tools,11,1
U0026,DIY & Tools,12,1
U0026,DIY & Tools,13,1
U0026,DIY & Tools,14,1
U0026,Dating Sites,0,1
U0026,Dating Sites,1,1
U0026,Dating Sites,2,1
U0026,Dating Sites,3,1
U0026,Dating Sites,4,1
U0026,Dating Sites,5,1
U0026,Dating Sites,6,1
U0026,Dating Sites,7,1
U0026,Dating Sites,8,1
U0026,Dating Sites,9,1
U0026,Dating Sites,10,1
U0026,Dating Sites,11,1
U0026,Dating Sites,12,1
U0026,Dating Sites,13,1
U0026,Dating Sites,14,1
U0026,Garden & Outdoor living,0,1
U0026,Garden & Outdoor living,1,1
U0026,Garden & Outdoor living,2,1
U0026,Garden & Outdoor living,3,1
U0026,Garden & Outdoor living,4,1
U0026,Garden & Outdoor living,5,1
U0026,Garden & Outdoor living,6,1
U0026,Garden & Outdoor living,7,1
U0026,Garden & Outdoor living,8,1
U0026,Garden & Outdoor living,9,1
U0026,Garden & Outdoor living,10,1
U0026,Garden & Outdoor living,11,1
U0026,Garden & Outdoor living,12,1
U0026,Garden & Outdoor living,13,1
U0026,Garden & Outdoor living,14,1
U0026,Grocery,0,1
U0026,Grocery,1,1
U0026,Grocery,2,2
U0026,Grocery,3,1
U0026,Grocery,4,1
U0026,Grocery,5,1
U0026,Grocery,6,2
U0026,Grocery,7,1
U0026,Grocery,8,1
U0026,Grocery,9,4
U0026,Grocery,10,1
U0026,Grocery,11,1
U0026,Grocery,12,2
U0026,Grocery,13,1
U0026,Grocery,14,5
U0026,Health & Beauty,0,1
U0026,Health & Beauty,1,1
U0026,Health & Beauty,2,1
U0026,Health & Beauty,3,2
U0026,Health & Beauty,4,1
U0026,Health & Beauty,5,5
U0026,Health & Beauty,6,3
U0026,Health & Beauty,7,1
U0026,Health & Beauty,8,4
U0026,Health & Beauty,9,1
U0026,Health & Beauty,10,1
U0026,Health & Beauty,11,1
U0026,Health & Beauty,12,1
U0026,Health & Beauty,13,3
U0026,Health & Beauty,14,1
U0026,Jewellery & Watches,0,3
U0026,Jewellery & Watches,1,3
U0026,Jewellery & Watches,2,3
U0026,Jewellery & Watches,3,3
U0026,Jewellery & Watches,4,1
U0026,Jewellery & Watches,5,5
U0026,Jewellery & Watches,6,1
U0026,Jewellery & Watches,7,5
U0026,Jewellery & Watches,8,4
U0026,Jewellery & Watches,9,5
U0026,Jewellery & Watches,10,5
U0026,Jewellery & Watches,11,1
U0026,Jewellery & Watches,12,5
U0026,Jewellery & Watches,13,2
U0026,Jewellery & Watches,14,5
U0026,Kitchen & Home,0,1
U0026,Kitchen & Home,1,1
U0026,Kitchen & Home,2,2
U0026,Kitchen & Home,3,1
U0026,Kitchen & Home,4,1
U0026,Kitchen & Home,5,1
U0026,Kitchen & Home,6,1
U0026,Kitchen & Home,7,3
U0026,Kitchen & Home,8,1
U0026,Kitchen & Home,9,3
U0026,Kitchen & Home,10,1
U0026,Kitchen & Home,11,1
U0026,Kitchen & Home,12,1
U0026,Kitchen & Home,13,1
U0026,Kitchen & Home,14,1
U0026,Media (BMVD),0,3
U0026,Media (BMVD),1,2
U0026,Media (BMVD),2,4
U0026,Media (BMVD),3,1
U0026,Media (BMVD),4,5
U0026,Media (BMVD),5,1
U0026,Media (BMVD),6,3
U0026,Media (BMVD),7,5
U0026,Media (BMVD),8,1
U0026,Media (BMVD),9,3
U0026,Media (BMVD),10,4
U0026,Media (BMVD),11,5
U0026,Media (BMVD),12,1
U0026,Media (BMVD),13,1
U0026,Media (BMVD),14,1
U0026,Musical Instruments,0,2
U0026,Musical Instruments,1,2
U0026,Musical Instruments,2,2
U0026,Musical Instruments,3,2
U0026,Musical Instruments,4,2
U0026,Musical Instruments,5,1
U0026,Musical Instruments,6,1
U0026,Musical Instruments,7,2
U0026,Musical Instruments,8,1
U0026,Musical Instruments,9,1
U0026,Musical Instruments,10,1
U0026,Musical Instruments,11,2
U0026,Musical Instruments,12,1
U0026,Musical Instruments,13,1
U0026,Musical Instruments,14,1
U0026,Office Products,0,1
U0026,Office Products,1,5
U0026,Office Products,2,3
U0026,Office Products,3,1
U0026,Office Products,4,3
U0026,Office Products,5,2
U0026,Office Products,6,1
U0026,Office Products,7,1
U0026,Office Products,8,2
U0026,Office Products,9,3
U0026,Office Products,10,1
U0026,Office Products,11,1
U0026,Office Products,12,1
U0026,Office Products,13,1
U0026,Office Products,14,4
U0026,Pet Supplies,0,2
U0026,Pet Supplies,1,1
U0026,Pet Supplies,2,1
U0026,Pet Supplies,3,1
U0026,Pet Supplies,4,3
U0026,Pet Supplies,5,1
U0026,Pet Supplies,6,1
U0026,Pet Supplies,7,1
U0026,Pet Supplies,8,1
U0026,Pet Supplies,9,1
U0026,Pet Supplies,10,1
U0026,Pet Supplies,11,1
U0026,Pet Supplies,12,1
U0026,Pet Supplies,13,1
U0026,Pet Supplies,14,1
U0026,Sports & Outdoors,0,2
U0026,Sports & Outdoors,1,1
U0026,Sports & Outdoors,2,1
U0026,Sports & Outdoors,3,1
U0026,Sports & Outdoors,4,1
U0026,Sports & Outdoors,5,1
U0026,Sports & Outdoors,6,1
U0026,Sports & Outdoors,7,5
U0026,Sports & Outdoors,8,1
U0026,Sports & Outdoors,9,5
U0026,Sports & Outdoors,10,5
U0026,Sports & Outdoors,11,1
U0026,Sports & Outdoors,12,1
U0026,Sports & Outdoors,13,1
U0026,Sports & Outdoors,14,1
U0026,Toys & Games,0,3
U0026,Toys & Games,1,5
U0026,Toys & Games,2,5
U0026,Toys & Games,3,1
U0026,Toys & Games,4,3
U0026,Toys & Games,5,1
U0026,Toys & Games,6,2
U0026,Toys & Games,7,3
U0026,Toys & Games,8,5
U0026,Toys & Games,9,4
U0026,Toys & Games,10,1
U0026,Toys & Games,11,2
U0026,Toys & Games,12,5
U0026,Toys & Games,13,3
U0026,Toys & Games,14,3
U0027,Automotive,0,1
U0027,Automotive,1,4
U0027,Automotive,2,1
U0027,Automotive,3,2
U0027,Automotive,4,1
U0027,Automotive,5,5
U0027,Automotive,6,1
U0027,Automotive,7,3
U0027,Automotive,8,1
U0027,Automotive,9,1
U0027,Automotive,10,3
U0027,Automotive,11,2
U0027,Automotive,12,3
U0027,Automotive,13,4
U0027,Automotive,14,1
U0027,Baby Products,0,1
U0027,Baby Products,1,1
U0027,Baby Products,2,1
U0027,Baby Products,3,1
U0027,Baby Products,4,1
U0027,Baby Products,5,1
U0027,Baby Products,6,1
U0027,Baby Products,7,4
U0027,Baby Products,8,3
U0027,Baby Products,9,1
U0027,Baby Products,10,1
U0027,Baby Products,11,1
U0027,Baby Products,12,4
U0027,Baby Products,13,1
U0027,Baby Products,14,3
U0027,Betting,0,1
U0027,Betting,1,1
U0027,Betting,2,1
U0027,Betting,3,1
U0027,Betting,4,2
U0027,Betting,5,1
U0027,Betting,6,1
U0027,Betting,7,1
U0027,Betting,8,3
U0027,Betting,9,1
U0027,Betting,10,1
U0027,Betting,11,1
U0027,Betting,12,1
U0027,Betting,13,1
U0027,Betting,14,5
U0027,Clothing & Shoes,0,1
U0027,Clothing & Shoes,1,2
U0027,Clothing & Shoes,2,1
U0027,Clothing & Shoes,3,3
U0027,Clothing & Shoes,4,2
U0027,Clothing & Shoes,5,1
U0027,Clothing & Shoes,6,1
U0027,Clothing & Shoes,7,1
U0027,Clothing & Shoes,8,3
U0027,Clothing & Shoes,9,3
U0027,Clothing & Shoes,10,4
U0027,Clothing & Shoes,11,3
U0027,Clothing & Shoes,12,4
U0027,Clothing & Shoes,13,1
U0027,Clothing & Shoes,14,3
U0027,Computer Software,0,5
U0027,Computer Software,1,4
U0027,Computer Software,2,1
U0027,Computer Software,3,4
U0027,Computer Software,4,4
U0027,Computer Software,5,5
U0027,Computer Software,6,1
U0027,Computer Software,7,5
U0027,Computer Software,8,2
U0027,Computer Software,9,5
U0027,Computer Software,10,4
U0027,Computer Software,11,4
U0027,Computer Software,12,5
U0027,Computer Software,13,4
U0027,Computer Software,14,3
U0027,Console & Video Games,0,4
U0027,Console & Video Games,1,4
U0027,Console & Video Games,2,3
U0027,Console & Video Games,3,3
U0027,Console & Video Games,4,1
U0027,Console & Video Games,5,5
U0027,Console & Video Games,6,1
U0027,Console & Video Games,7,3
U0027,Console & Video Games,8,5
U0027,Console & Video Games,9,5
U0027,Console & Video Games,10,5
U0027,Console & Video Games,11,5
U0027,Console & Video Games,12,4
U0027,Console & Video Games,13,4
U0027,Console & Video Games,14,5
U0027,Consumer Electronics,0,2
U0027,Consumer Electronics,1,3
U0027,Consumer Electronics,2,5
U0027,Consumer Electronics,3,3
U0027,Consumer Electronics,4,3
U0027,Consumer Electronics,5,3
U0027,Consumer Electronics,6,5
U0027,Consumer Electronics,7,4
U0027,Consumer Electronics,8,2
U0027,Consumer Electronics,9,1
U0027,Consumer Electronics,10,4
U0027,Consumer Electronics,11,5
U0027,Consumer Electronics,12,4
U0027,Consumer Electronics,13,5
U0027,Consumer Electronics,14,5
U0027,DIY & Tools,0,4
U0027,DIY & Tools,1,4
U0027,DIY & Tools,2,1
U0027,DIY & Tools,3,3
U0027,DIY & Tools,4,2
U0027,DIY & Tools,5,1
U0027,DIY & Tools,6,5
U0027,DIY & Tools,7,3
U0027,DIY & Tools,8,1
U0027,DIY & Tools,9,2
U0027,DIY & Tools,10,2
U0027,DIY & Tools,11,4
U0027,DIY & Tools,12,3
U0027,DIY & Tools,13,4
U0027,DIY & Tools,14,3
U0027,Dating Sites,0,1
U0027,Dating Sites,1,1
U0027,Dating Sites,2,1
U0027,Dating Sites,3,1
U0027,Dating Sites,4,1
U0027,Dating Sites,5,1
U0027,Dating Sites,6,1
U0027,Dating Sites,7,1
U0027,Dating Sites,8,1
U0027,Dating Sites,9,1
U0027,Dating Sites,10,2
U0027,Dating Sites,11,1
U0027,Dating Sites,12,1
U0027,Dating Sites,13,1
U0027,Dating Sites,14,1
U0027,Garden & Outdoor living,0,3
U0027,Garden & Outdoor living,1,2
U0027,Garden & Outdoor living,2,2
U0027,Garden & Outdoor living,3,2
U0027,Garden & Outdoor living,4,2
U0027,Garden & Outdoor living,5,1
U0027,Garden & Outdoor living,6,1
U0027,Garden & Outdoor living,7,1
U0027,Garden & Outdoor living,8,2
U0027,Garden & Outdoor living,9,2
U0027,Garden & Outdoor living,10,3
U0027,Garden & Outdoor living,11,3
U0027,Garden & Outdoor living,12,4
U0027,Garden & Outdoor living,13,2
U0027,Garden & Outdoor living,14,3
U0027,Grocery,0,1
U0027,Grocery,1,1
U0027,Grocery,2,3
U0027,Grocery,3,1
U0027,Grocery,4,2
U0027,Grocery,5,2
U0027,Grocery,6,3
U0027,Grocery,7,1
U0027,Grocery,8,2
U0027,Grocery,9,1
U0027,Grocery,10,3
U0027,Grocery,11,4
U0027,Grocery,12,3
U0027,Grocery,13,4
U0027,Grocery,14,4
U0027,Health & Beauty,0,3
U0027,Health & Beauty,1,1
U0027,Health & Beauty,2,1
U0027,Health & Beauty,3,1
U0027,Health & Beauty,4,1
U0027,Health & Beauty,5,4
U0027,Health & Beauty,6,2
U0027,Health & Beauty,7,1
U0027,Health & Beauty,8,5
U0027,Health & Beauty,9,3
U0027,Health & Beauty,10,1
U0027,Health & Beauty,11,2
U0027,Health & Beauty,12,2
U0027,Health & Beauty,13,3
U0027,Health & Beauty,14,2
U0027,Jewellery & Watches,0,2
U0027,Jewellery & Watches,1,3
U0027,Jewellery & Watches,2,1
U0027,Jewellery & Watches,3,3
U0027,Jewellery & Watches,4,5
U0027,Jewellery & Watches,5,3
U0027,Jewellery & Watches,6,3
U0027,Jewellery & Watches,7,5
U0027,Jewellery & Watches,8,4
U0027,Jewellery & Watches,9,3
U0027,Jewellery & Watches,10,4
U0027,Jewellery & Watches,11,4
U0027,Jewellery & Watches,12,5
U0027,Jewellery & Watches,13,4
U0027,Jewellery & Watches,14,4
U0027,Kitchen & Home,0,2
U0027,Kitchen & Home,1,2
U0027,Kitchen & Home,2,2
U0027,Kitchen & Home,3,2
U0027,Kitchen & Home,4,1
U0027,Kitchen & Home,5,3
U0027,Kitchen & Home,6,3
U0027,Kitchen & Home,7,2
U0027,Kitchen & Home,8,2
U0027,Kitchen & Home,9,3
U0027,Kitchen & Home,10,2
U0027,Kitchen & Home,11,3
U0027,Kitchen & Home,12,3
U0027,Kitchen & Home,13,3
U0027,Kitchen & Home,14,2
U0027,Media (BMVD),0,1
U0027,Media (BMVD),1,1
U0027,Media (BMVD),2,5
U0027,Media (BMVD),3,1
U0027,Media (BMVD),4,2
U0027,Media (BMVD),5,2
U0027,Media (BMVD),6,2
U0027,Media (BMVD),7,3
U0027,Media (BMVD),8,1
U0027,Media (BMVD),9,4
U0027,Media (BMVD),10,5
U0027,Media (BMVD),11,3
U0027,Media (BMVD),12,4
U0027,Media (BMVD),13,4
U0027,Media (BMVD),14,5
U0027,Musical Instruments,0,3
U0027,Musical Instruments,1,1
U0027,Musical Instruments,2,1
U0027,Musical Instruments,3,2
U0027,Musical Instruments,4,5
U0027,Musical Instruments,5,4
U0027,Musical Instruments,6,3
U0027,Musical Instruments,7,2
U0027,Musical Instruments,8,2
U0027,Musical Instruments,9,4
U0027,Musical Instruments,10,3
U0027,Musical Instruments,11,3
U0027,Musical Instruments,12,2
U0027,Musical Instruments,13,2
U0027,Musical Instruments,14,3
U0027,Office Products,0,3
U0027,Office Products,1,3
U0027,Office Products,2,1
U0027,Office Products,3,1
U0027,Office Products,4,2
U0027,Office Products,5,4
U0027,Office Products,6,3
U0027,Office Products,7,3
U0027,Office Products,8,2
U0027,Office Products,9,3
U0027,Office Products,10,2
U0027,Office Products,11,2
U0027,Office Products,12,4
U0027,Office Products,13,3
U0027,Office Products,14,4
U0027,Pet Supplies,0,2
U0027,Pet Supplies,1,1
U0027,Pet Supplies,2,2
U0027,Pet Supplies,3,1
U0027,Pet Supplies,4,1
U0027,Pet Supplies,5,4
U0027,Pet Supplies,6,1
U0027,Pet Supplies,7,3
U0027,Pet Supplies,8,2
U0027,Pet Supplies,9,2
U0027,Pet Supplies,10,2
U0027,Pet Supplies,11,2
U0027,Pet Supplies,12,2
U0027,Pet Supplies,13,2
U0027,Pet Supplies,14,2
U0027,Sports & Outdoors,0,3
U0027,Sports & Outdoors,1,3
U0027,Sports & Outdoors,2,3
U0027,Sports & Outdoors,3,1
U0027,Sports & Outdoors,4,2
U0027,Sports & Outdoors,5,2
U0027,Sports & Outdoors,6,5
U0027,Sports & Outdoors,7,5
U0027,Sports & Outdoors,8,1
U0027,Sports & Outdoors,9,5
U0027,Sports & Outdoors,10,5
U0027,Sports & Outdoors,11,5
U0027,Sports & Outdoors,12,4
U0027,Sports & Outdoors,13,3
U0027,Sports & Outdoors,14,2
U0027,Toys & Games,0,1
U0027,Toys & Games,1,4
U0027,Toys & Games,2,4
U0027,Toys & Games,3,2
U0027,Toys & Games,4,3
U0027,Toys & Games,5,1
U0027,Toys & Games,6,4
U0027,Toys & Games,7,5
U0027,Toys & Games,8,2
U0027,Toys & Games,9,2
U0027,Toys & Games,10,5
U0027,Toys & Games,11,3
U0027,Toys & Games,12,3
U0027,Toys & Games,13,3
U0027,Toys & Games,14,4
U0028,Automotive,0,1
U0028,Automotive,1,1
U0028,Automotive,2,1
U0028,Automotive,3,1
U0028,Automotive,4,1
U0028,Automotive,5,1
U0028,Automotive,6,1
U0028,Automotive,7,1
U0028,Automotive,8,1
U0028,Automotive,9,1
U0028,Automotive,10,1
U0028,Automotive,11,1
U0028,Automotive,12,1
U0028,Automotive,13,1
U0028,Automotive,14,1
U0028,Baby Products,0,2
U0028,Baby Products,1,2
U0028,Baby Products,2,1
U0028,Baby Products,3,1
U0028,Baby Products,4,1
U0028,Baby Products,5,1
U0028,Baby Products,6,1
U0028,Baby Products,7,1
U0028,Baby Products,8,1
U0028,Baby Products,9,1
U0028,Baby Products,10,1
U0028,Baby Products,11,1
U0028,Baby Products,12,1
U0028,Baby Products,13,1
U0028,Baby Products,14,1
U0028,Betting,0,1
U0028,Betting,1,1
U0028,Betting,2,1
U0028,Betting,3,1
U0028,Betting,4,1
U0028,Betting,5,1
U0028,Betting,6,1
U0028,Betting,7,1
U0028,Betting,8,1
U0028,Betting,9,1
U0028,Betting,10,1
U0028,Betting,11,1
U0028,Betting,12,1
U0028,Betting,13,1
U0028,Betting,14,1
U0028,Clothing & Shoes,0,1
U0028,Clothing & Shoes,1,1
U0028,Clothing & Shoes,2,1
U0028,Clothing & Shoes,3,5
U0028,Clothing & Shoes,4,1
U0028,Clothing & Shoes,5,1
U0028,Clothing & Shoes,6,1
U0028,Clothing & Shoes,7,5
U0028,Clothing & Shoes,8,1
U0028,Clothing & Shoes,9,1
U0028,Clothing & Shoes,10,1
U0028,Clothing & Shoes,11,1
U0028,Clothing & Shoes,12,1
U0028,Clothing & Shoes,13,1
U0028,Clothing & Shoes,14,1
U0028,Computer Software,0,1
U0028,Computer Software,1,1
U0028,Computer Software,2,1
U0028,Computer Software,3,1
U0028,Computer Software,4,1
U0028,Computer Software,5,1
U0028,Computer Software,6,1
U0028,Computer Software,7,1
U0028,Computer Software,8,1
U0028,Computer Software,9,1
U0028,Computer Software,10,1
U0028,Computer Software,11,1
U0028,Computer Software,12,1
U0028,Computer Software,13,1
U0028,Computer Software,14,1
U0028,Console & Video Games,0,1
U0028,Console & Video Games,1,1
U0028,Console & Video Games,2,1
U0028,Console & Video Games,3,1
U0028,Console & Video Games,4,2
U0028,Console & Video Games,5,1
U0028,Console & Video Games,6,1
U0028,Console & Video Games,7,1
U0028,Console & Video Games,8,1
U0028,Console & Video Games,9,1
U0028,Console & Video Games,10,1
U0028,Console & Video Games,11,1
U0028,Console & Video Games,12,1
U0028,Console & Video Games,13,1
U0028,Console & Video Games,14,1
U0028,Consumer Electronics,0,1
U0028,Consumer Electronics,1,1
U0028,Consumer Electronics,2,1
U0028,Consumer Electronics,3,1
U0028,Consumer Electronics,4,1
U0028,Consumer Electronics,5,1
U0028,Consumer Electronics,6,1
U0028,Consumer Electronics,7,1
U0028,Consumer Electronics,8,1
U0028,Consumer Electronics,9,1
U0028,Consumer Electronics,10,1
U0028,Consumer Electronics,11,1
U0028,Consumer Electronics,12,1
U0028,Consumer Electronics,13,1
U0028,Consumer Electronics,14,1
U0028,DIY & Tools,0,1
U0028,DIY & Tools,1,1
U0028,DIY & Tools,2,1
U0028,DIY & Tools,3,1
U0028,DIY & Tools,4,1
U0028,DIY & Tools,5,1
U0028,DIY & Tools,6,1
U0028,DIY & Tools,7,1
U0028,DIY & Tools,8,1
U0028,DIY & Tools,9,1
U0028,DIY & Tools,10,1
U0028,DIY & Tools,11,1
U0028,DIY & Tools,12,1
U0028,DIY & Tools,13,1
U0028,DIY & Tools,14,1
U0028,Dating Sites,0,1
U0028,Dating Sites,1,1
U0028,Dating Sites,2,1
U0028,Dating Sites,3,1
U0028,Dating Sites,4,1
U0028,Dating Sites,5,1
U0028,Dating Sites,6,1
U0028,Dating Sites,7,1
U0028,Dating Sites,8,1
U0028,Dating Sites,9,1
U0028,Dating Sites,10,1
U0028,Dating Sites,11,1
U0028,Dating Sites,12,1
U0028,Dating Sites,13,1
U0028,Dating Sites,14,1
U0028,Garden & Outdoor living,0,5
U0028,Garden & Outdoor living,1,1
U0028,Garden & Outdoor living,2,1
U0028,Garden & Outdoor living,3,1
U0028,Garden & Outdoor living,4,1
U0028,Garden & Outdoor living,5,1
U0028,Garden & Outdoor living,6,1
U0028,Garden & Outdoor living,7,1
U0028,Garden & Outdoor living,8,5
U0028,Garden & Outdoor living,9,1
U0028,Garden & Outdoor living,10,1
U0028,Garden & Outdoor living,11,1
U0028,Garden & Outdoor living,12,1
U0028,Garden & Outdoor living,13,1
U0028,Garden & Outdoor living,14,1
U0028,Grocery,0,1
U0028,Grocery,1,1
U0028,Grocery,2,1
U0028,Grocery,3,2
U0028,Grocery,4,1
U0028,Grocery,5,1
U0028,Grocery,6,1
U0028,Grocery,7,5
U0028,Grocery,8,1
U0028,Grocery,9,1
U0028,Grocery,10,1
U0028,Grocery,11,1
U0028,Grocery,12,1
U0028,Grocery,13,1
U0028,Grocery,14,5
U0028,Health & Beauty,0,2
U0028,Health & Beauty,1,5
U0028,Health & Beauty,2,1
U0028,Health & Beauty,3,4
U0028,Health & Beauty,4,1
