uid,payment_method,plan_price,auto_renew,transaction_date
2745,41,129,1,2016-09-30
2745,41,129,1,2017-02-28
2746,33,0,1,2015-07-31
2746,33,0,1,2015-09-30
2746,33,149,1,2016-01-31
2746,33,149,1,2016-02-29
2746,33,149,1,2016-07-31
2746,24,0,1,2015-05-04
2746,33,149,1,2016-08-31
2746,33,149,1,2015-06-11
2746,24,149,1,2015-04-01
2746,33,149,1,2016-06-30
2746,33,149,1,2016-05-31
2746,33,0,1,2015-10-31
2746,24,149,1,2015-01-31
2746,33,149,1,2016-10-31
2746,24,149,1,2015-02-28
2746,33,0,1,2015-08-31
2746,33,149,1,2016-11-30
2746,33,149,1,2017-01-31
2746,33,0,1,2015-06-30
2746,33,149,1,2016-03-31
2746,33,149,1,2016-04-30
2746,24,149,1,2015-06-11
2746,33,149,1,2017-02-01
2746,33,149,1,2015-12-31
2746,24,149,1,2015-01-01
2746,33,149,1,2016-12-31
2746,33,149,1,2016-09-30
2746,33,149,1,2015-11-30
2747,40,149,1,2016-12-13
2747,40,149,1,2017-02-27
2747,32,298,0,2016-08-15
2747,40,149,1,2017-01-13
2747,35,0,0,2016-06-24
2747,40,149,1,2016-11-13
2747,40,149,1,2017-02-13
2748,41,149,1,2016-02-25
2748,41,149,1,2015-01-10
2748,41,149,1,2015-07-10
2748,41,149,1,2015-03-10
2748,41,149,1,2015-09-10
2748,41,0,1,2015-05-10
2748,41,149,1,2016-02-10
2748,41,149,1,2016-01-10
2748,41,149,1,2015-12-10
2748,41,149,1,2015-10-10
2748,41,149,1,2015-11-10
2748,41,149,1,2015-02-10
2748,41,149,1,2015-08-10
2748,35,0,0,2016-02-25
2748,41,149,1,2015-04-10
2748,41,149,1,2015-06-10
2749,38,149,0,2017-01-15
2750,38,149,0,2016-12-07
2750,38,149,0,2017-01-11
2750,41,149,1,2016-05-15
2750,38,149,0,2016-07-12
2750,38,149,0,2016-10-17
2750,38,149,0,2016-09-18
2750,38,149,0,2017-02-03
2750,29,180,0,2016-08-10
2750,38,149,0,2016-06-11
2750,41,149,1,2016-04-16
2751,38,1788,0,2016-01-03
2752,41,149,1,2016-07-07
2752,38,149,0,2016-09-11
2752,38,149,0,2017-01-22
2752,38,149,0,2016-12-02
2752,38,149,0,2016-10-16
2752,41,149,1,2016-06-08
2753,41,99,1,2017-02-28
2753,41,99,1,2016-09-30
2753,41,99,1,2015-08-31
2753,41,99,1,2016-02-29
2753,41,99,1,2017-01-31
2753,41,99,1,2016-10-31
2753,41,99,1,2016-04-30
2753,41,99,1,2016-06-30
2753,41,99,1,2016-03-31
2753,41,99,1,2016-11-30
2753,41,99,1,2016-07-31
2753,41,99,1,2015-12-31
2753,41,99,1,2016-08-31
2753,41,99,1,2016-01-31
2753,41,99,1,2016-12-31
2753,41,99,1,2015-07-30
2753,41,99,1,2015-11-30
2753,41,99,1,2016-05-31
2754,20,480,0,2016-08-12
2754,20,480,0,2016-11-20
2755,36,180,0,2017-01-27
2755,36,180,0,2016-12-23
2756,41,149,1,2015-06-30
2756,41,149,1,2015-05-31
2756,41,149,1,2015-12-31
2756,41,99,1,2016-04-16
2756,41,99,1,2016-08-16
2756,41,149,1,2015-01-31
2756,41,149,1,2015-09-30
2756,41,99,1,2016-07-16
2756,41,149,1,2015-07-31
2756,41,99,1,2017-02-16
2756,41,149,1,2015-02-28
2756,41,99,1,2017-01-16
2756,41,149,1,2015-08-31
2756,41,99,1,2016-09-16
2756,41,149,1,2015-11-30
2756,41,99,1,2016-12-16
2756,41,99,1,2016-03-17
2756,41,99,1,2016-10-16
2756,41,149,1,2015-03-31
2756,41,99,1,2016-05-16
2756,41,99,1,2016-06-16
2756,41,99,1,2016-11-16
2756,41,149,1,2015-10-31
2756,41,0,1,2015-04-30
2756,41,149,1,2016-01-05
2757,32,1788,0,2015-12-28
2758,37,149,1,2016-07-18
2758,37,149,1,2016-12-18
2758,37,149,1,2016-04-18
2758,37,149,1,2016-09-18
2758,37,149,1,2015-02-17
2758,37,149,1,2015-06-18
2758,37,149,1,2016-06-18
2758,37,149,1,2017-01-18
2758,37,149,1,2017-02-18
2758,37,149,1,2015-05-18
2758,37,149,1,2016-08-18
2758,37,149,1,2016-10-18
2758,37,149,1,2015-04-18
2758,37,149,1,2016-11-18
2758,37,149,1,2015-08-18
2758,37,149,1,2015-12-18
2758,37,149,1,2015-09-18
2758,37,149,1,2015-10-18
2758,37,149,1,2016-03-18
2758,37,149,1,2016-05-18
2758,37,149,1,2015-07-18
2758,37,149,1,2016-01-18
2758,37,149,1,2015-11-18
2758,37,149,1,2015-03-17
2758,37,149,1,2015-01-17
2758,37,149,1,2016-02-18
2759,37,149,1,2016-08-12
2759,37,149,1,2017-01-12
2759,37,149,1,2016-09-12
2759,37,149,1,2016-11-12
2759,37,149,1,2016-12-12
2759,37,149,1,2016-10-12
2759,37,149,1,2016-07-12
2759,37,149,1,2017-02-12
2760,41,99,1,2016-02-16
2760,41,99,1,2016-01-16
2760,41,99,1,2016-11-16
2760,41,99,1,2017-01-16
2760,41,99,1,2017-02-16
2760,41,99,1,2016-12-16
2760,41,99,1,2016-08-16
2760,41,99,1,2016-06-16
2760,41,99,1,2016-10-16
2760,41,99,1,2016-03-16
2760,41,99,1,2016-07-16
2760,41,99,1,2016-09-16
2760,41,99,1,2016-05-16
2760,41,99,1,2016-04-16
2761,38,149,0,2016-08-03
2761,38,477,0,2016-10-12
2761,38,149,0,2016-09-04
2761,38,447,0,2016-05-06
2761,20,480,0,2016-01-24
2762,41,99,1,2017-01-24
2762,41,99,1,2016-12-24
2762,41,99,1,2016-07-24
2762,41,99,1,2016-08-24
2762,41,99,1,2016-09-24
2762,41,99,1,2017-02-24
2762,41,99,1,2016-11-24
2762,41,99,1,2016-10-24
2762,41,99,1,2016-06-24
2763,40,149,1,2015-07-21
2763,40,149,1,2015-12-21
2763,40,149,1,2016-06-21
2763,40,149,1,2016-10-21
2763,40,149,1,2016-01-21
2763,40,149,1,2016-03-21
2763,40,149,1,2016-04-21
2763,40,149,1,2015-08-21
2763,40,149,1,2015-02-21
2763,40,149,1,2016-02-21
2763,40,149,1,2016-11-21
2763,40,149,1,2015-11-21
2763,40,149,1,2016-09-21
2763,40,149,1,2017-02-21
2763,40,149,1,2015-04-21
2763,40,149,1,2015-10-21
2763,40,149,1,2016-07-21
2763,40,149,1,2016-08-21
2763,40,149,1,2015-03-21
2763,40,149,1,2017-01-21
2763,40,149,1,2015-01-21
2763,40,149,1,2016-05-21
2763,40,149,1,2016-12-21
2763,40,149,1,2015-09-21
2763,40,149,1,2015-05-21
2763,40,149,1,2015-06-21
2764,41,149,1,2016-05-26
2764,41,149,1,2015-10-26
2764,41,149,1,2015-02-26
2764,41,149,1,2016-01-26
2764,41,149,1,2016-08-26
2764,41,149,1,2016-06-26
2764,41,149,1,2016-12-26
2764,41,149,1,2016-11-26
2764,41,149,1,2015-09-26
2764,41,149,1,2016-07-26
2764,41,149,1,2016-04-26
2764,41,149,1,2015-08-26
2764,41,149,1,2015-05-26
2764,41,149,1,2016-10-26
2764,41,149,1,2015-11-26
2764,41,149,1,2015-03-26
2764,41,149,1,2016-02-26
2764,41,149,1,2016-03-26
2764,41,149,1,2017-01-26
2764,41,149,1,2017-02-26
2764,41,149,1,2015-12-26
2764,41,149,1,2015-01-26
2764,41,149,1,2016-09-26
2764,41,0,1,2015-04-26
2764,41,149,1,2015-07-26
2764,41,149,1,2015-06-26
2765,36,180,0,2016-11-18
2765,36,180,0,2017-01-18
2765,38,149,0,2015-11-04
2765,38,149,0,2016-01-06
2765,38,149,0,2016-04-08
2765,35,0,0,2016-07-11
2765,38,149,0,2015-01-22
2765,38,149,0,2015-06-26
2765,38,149,0,2015-12-05
2765,38,149,0,2016-07-10
2765,38,149,0,2015-09-13
2765,38,149,0,2016-05-08
2765,38,149,0,2016-09-16
2765,38,149,0,2015-02-23
2765,38,149,0,2016-06-08
2765,38,149,0,2016-03-08
2765,36,180,0,2016-10-18
2765,38,149,0,2015-05-26
2765,38,149,0,2015-07-31
2765,38,149,0,2016-02-06
2765,36,180,0,2016-11-18
2765,38,149,0,2015-04-23
2765,38,149,0,2015-03-26
2765,38,149,0,2016-08-17
2765,36,180,0,2017-01-18
2766,40,149,1,2016-09-10
2766,40,149,1,2016-08-10
2766,40,149,1,2016-06-10
2766,40,149,1,2016-01-10
2766,40,149,1,2016-02-10
2766,40,149,1,2016-07-10
2766,40,149,1,2016-12-10
2766,40,149,1,2017-02-10
2766,40,149,1,2016-10-10
2766,40,149,1,2016-04-10
2766,40,149,1,2015-12-10
2766,40,149,1,2016-03-10
2766,40,149,1,2016-05-10
2766,40,149,1,2016-11-10
2766,40,149,1,2017-01-10
2767,25,450,0,2015-01-27
2767,38,149,0,2015-02-16
2767,38,894,0,2015-02-05
2767,38,894,0,2016-06-29
2767,38,894,0,2016-01-30
2768,41,129,1,2015-08-08
2768,41,129,1,2016-04-08
2768,41,129,1,2015-03-08
2768,41,129,1,2015-01-08
2768,41,129,1,2016-11-08
2768,41,129,1,2015-07-08
2768,41,129,1,2016-07-08
2768,41,129,1,2015-12-08
2768,41,129,1,2016-09-08
2768,41,129,1,2015-04-08
2768,41,129,1,2017-02-08
2768,41,129,1,2016-01-08
2768,41,129,1,2016-12-08
2768,41,129,1,2016-05-08
2768,41,129,1,2015-10-08
2768,41,129,1,2015-06-08
2768,41,129,1,2016-08-08
2768,41,129,1,2015-11-08
2768,41,129,1,2015-09-08
2768,41,129,1,2016-02-08
2768,41,0,1,2015-05-08
2768,41,129,1,2016-03-08
2768,41,129,1,2016-10-08
2768,41,129,1,2015-02-08
2768,41,129,1,2016-06-08
2768,41,129,1,2017-01-08
2769,40,149,1,2015-08-28
2769,40,149,1,2015-09-28
2769,40,149,1,2015-03-28
2769,40,149,1,2016-04-28
2769,40,149,1,2015-05-28
2769,40,149,1,2016-06-28
2769,40,149,1,2016-05-28
2769,40,149,1,2016-02-28
2769,40,149,1,2016-10-28
2769,40,149,1,2016-03-28
2769,40,149,1,2015-11-28
2769,40,149,1,2015-06-28
2769,40,149,1,2015-01-28
2769,40,149,1,2016-08-28
2769,40,149,1,2016-01-28
2769,40,0,1,2015-04-28
2769,40,149,1,2015-12-28
2769,40,149,1,2017-01-28
2769,40,149,1,2016-11-28
2769,40,149,1,2015-02-28
2769,40,149,1,2015-07-28
2769,40,149,1,2016-09-28
2769,40,149,1,2016-07-28
2769,40,149,1,2016-12-28
2769,40,149,1,2015-10-28
2770,41,149,1,2016-09-02
2770,41,149,1,2016-11-02
2770,41,149,1,2016-08-02
2770,41,149,1,2016-03-02
2770,41,149,1,2015-08-02
2770,41,149,1,2016-10-02
2770,41,149,1,2015-11-02
2770,41,149,1,2016-04-02
2770,41,149,1,2016-12-02
2770,41,149,1,2016-02-02
2770,41,149,1,2015-02-02
2770,41,149,1,2015-09-02
2770,41,149,1,2015-10-02
2770,41,149,1,2015-03-02
2770,41,149,1,2015-04-02
2770,41,149,1,2016-05-02
2770,41,149,1,2016-06-02
2770,41,149,1,2017-01-02
2770,41,0,1,2015-05-02
2770,41,149,1,2015-07-02
2770,41,149,1,2016-07-02
2770,41,149,1,2017-02-02
2770,41,149,1,2016-01-02
2770,41,149,1,2015-01-02
2770,41,149,1,2015-06-02
2770,41,149,1,2015-12-02
2771,33,149,1,2015-11-30
2771,33,149,1,2016-11-30
2771,33,0,1,2015-10-31
2771,33,149,1,2016-08-31
2771,33,149,1,2016-02-29
2771,33,0,1,2015-03-31
2771,33,149,1,2016-09-30
2771,33,149,1,2017-01-31
2771,33,0,1,2015-08-31
2771,33,149,1,2016-01-31
2771,33,149,1,2016-05-31
2771,33,149,1,2016-12-31
2771,33,149,1,2017-02-28
2771,33,0,1,2015-06-30
2771,33,0,1,2015-07-31
2771,33,149,1,2016-04-30
2771,33,149,1,2016-07-31
2771,33,149,1,2016-03-31
2771,33,149,1,2016-10-31
2771,33,149,1,2015-12-31
2771,33,0,1,2015-09-30
2771,33,149,1,2016-06-30
2772,36,180,0,2017-02-11
2772,36,180,0,2017-01-13
2773,36,180,0,2016-12-05
2773,36,180,0,2017-01-07
2773,36,180,0,2016-05-07
2773,36,180,0,2016-11-03
2773,36,150,0,2016-03-13
2773,36,180,0,2016-07-22
2773,36,180,0,2016-08-30
2773,36,150,0,2016-02-09
2773,36,180,0,2016-10-02
2773,36,180,0,2016-06-07
2774,38,149,0,2017-01-23
2775,40,149,1,2016-06-27
2775,40,149,1,2016-02-27
2775,26,0,0,2016-11-30
2775,40,149,1,2015-06-27
2775,40,149,1,2016-08-27
2775,41,99,1,2017-01-01
2775,40,149,1,2015-12-27
2775,40,149,1,2016-11-03
2775,26,0,0,2016-11-30
2775,40,149,1,2016-09-27
2775,40,149,1,2015-10-27
2775,40,149,1,2016-10-27
2775,40,149,1,2016-03-27
2775,40,149,1,2016-04-27
2775,40,149,1,2015-07-27
2775,40,149,1,2016-01-27
2775,40,149,1,2015-11-27
2775,40,149,1,2015-08-27
2775,40,149,1,2016-05-27
2775,40,149,1,2016-07-27
2775,40,149,1,2015-09-27
2776,41,149,1,2015-10-20
2776,41,149,1,2015-08-20
2776,41,149,1,2016-04-20
2776,41,149,1,2016-05-20
2776,41,149,1,2016-08-20
2776,41,149,1,2015-09-20
2776,41,149,1,2016-06-20
2776,41,149,1,2016-09-20
2776,41,149,1,2016-01-20
2776,41,149,1,2015-01-20
2776,41,149,1,2015-05-20
2776,41,149,1,2015-04-20
2776,41,149,1,2015-02-20
2776,41,149,1,2016-10-20
2776,41,149,1,2015-12-20
2776,41,149,1,2016-02-20
2776,41,149,1,2017-01-20
2776,41,149,1,2016-12-20
2776,41,149,1,2016-07-20
2776,41,149,1,2015-06-20
2776,41,149,1,2016-03-20
2776,41,149,1,2015-11-20
2776,41,149,1,2015-07-20
2776,41,149,1,2016-11-20
2776,41,149,1,2017-02-20
2776,41,149,1,2015-03-20
2777,41,99,1,2016-10-11
2777,41,99,1,2016-01-11
2777,41,99,1,2015-12-11
2777,41,99,1,2017-02-11
2777,41,99,1,2017-01-11
2777,41,99,1,2015-11-11
2777,41,99,1,2015-09-11
2777,41,99,1,2016-12-11
2777,41,99,1,2016-11-11
2777,41,99,1,2016-08-11
2777,41,99,1,2015-10-11
2777,41,99,1,2016-05-11
2777,41,99,1,2016-09-11
2777,41,99,1,2016-03-11
2777,41,99,1,2016-06-11
2777,41,99,1,2016-07-11
2777,41,99,1,2016-02-11
2777,41,99,1,2016-04-11
2778,16,149,1,2016-12-14
2778,36,150,0,2015-09-22
2778,16,149,1,2017-01-15
2778,36,150,0,2015-10-23
2778,16,149,1,2017-02-15
2778,38,149,0,2016-04-24
2778,38,149,0,2015-12-29
2779,30,149,1,2017-01-28
2779,30,149,1,2017-02-23
2780,38,149,0,2017-01-19
2780,35,0,0,2016-10-22
2781,34,149,1,2016-09-30
2781,34,0,1,2015-03-31
2781,34,149,1,2016-11-30
2781,34,149,1,2016-12-31
2781,34,0,1,2015-07-31
2781,34,149,1,2016-03-31
2781,34,0,1,2015-06-30
2781,34,149,1,2017-01-10
2781,34,0,1,2015-10-31
2781,34,0,1,2015-08-31
2781,34,149,1,2016-01-31
2781,34,149,1,2016-05-31
2781,34,149,1,2015-11-30
2781,34,149,1,2016-04-30
2781,34,149,1,2016-07-31
2781,34,149,1,2016-02-29
2781,34,149,1,2016-10-31
2781,34,149,1,2016-06-30
2781,34,149,1,2015-12-31
2781,34,149,1,2016-08-31
2781,34,0,1,2015-09-30
2782,39,149,1,2016-12-31
2782,39,149,1,2016-08-31
2782,39,149,1,2016-09-30
2782,39,149,1,2017-01-31
2782,39,149,1,2016-07-31
2782,39,149,1,2016-03-18
2782,39,149,1,2016-11-30
2782,39,149,1,2016-10-31
2783,41,99,1,2016-07-23
2783,41,99,1,2016-10-23
2783,41,99,1,2017-02-23
2783,41,99,1,2016-04-23
2783,41,99,1,2017-01-23
2783,41,99,1,2016-12-23
2783,41,99,1,2016-03-23
2783,41,99,1,2016-02-24
2783,41,99,1,2016-05-23
2783,41,99,1,2016-06-23
2783,41,99,1,2016-11-23
2783,41,99,1,2016-08-23
2783,41,99,1,2016-09-23
2784,38,149,0,2016-09-02
2784,38,149,0,2016-07-20
2784,38,149,0,2016-10-18
2784,38,149,0,2017-01-16
2785,41,99,1,2016-07-31
2785,41,99,1,2016-09-30
2785,41,99,1,2017-01-31
2785,41,99,1,2017-02-14
2785,41,99,1,2016-12-31
2785,41,99,1,2016-02-29
2785,41,99,1,2016-11-30
2785,41,99,1,2016-08-31
2785,41,99,1,2016-10-31
2786,35,0,0,2016-11-26
2786,41,99,1,2017-01-26
2786,41,99,1,2016-12-26
2786,41,99,1,2016-11-26
2787,39,149,1,2016-07-31
2787,39,149,1,2016-12-31
2787,39,149,1,2016-11-30
2787,39,149,1,2017-02-02
2787,39,149,1,2016-08-31
2787,39,149,1,2015-09-30
2787,39,149,1,2015-07-31
2787,39,149,1,2016-09-30
2787,39,149,1,2015-11-02
2787,39,149,1,2015-12-02
2787,39,149,1,2017-01-31
2787,39,149,1,2015-06-29
2787,39,149,1,2015-08-31
2787,39,149,1,2015-06-30
2787,39,149,1,2016-01-31
2787,39,149,1,2016-10-31
2788,41,149,1,2015-04-01
2788,41,0,1,2015-05-01
2788,41,149,1,2016-01-01
2788,41,149,1,2016-12-01
2788,41,149,1,2015-06-01
2788,41,149,1,2017-01-01
2788,41,149,1,2016-10-01
2788,41,149,1,2016-11-01
2788,41,149,1,2016-09-01
2788,41,149,1,2015-12-01
2788,41,149,1,2015-01-01
2788,41,149,1,2016-07-01
2788,41,149,1,2016-03-01
2788,41,149,1,2015-11-01
2788,41,149,1,2015-03-01
2788,41,149,1,2016-05-01
2788,41,149,1,2016-06-01
2788,41,149,1,2015-08-01
2788,41,149,1,2017-02-01
2788,41,149,1,2015-02-01
2788,41,149,1,2016-04-01
2788,41,149,1,2016-08-01
2788,41,149,1,2015-09-01
2788,41,149,1,2015-07-01
2788,41,149,1,2016-02-01
2788,41,149,1,2015-10-01
2789,38,149,0,2017-01-13
2789,38,149,0,2017-02-14
2790,41,99,1,2016-01-21
2790,41,99,1,2017-02-21
2790,41,149,1,2015-12-20
2790,41,99,1,2016-10-21
2790,41,99,1,2016-06-21
2790,41,149,1,2015-11-20
2790,41,99,1,2016-09-21
2790,41,149,1,2015-12-21
2790,41,99,1,2016-05-21
2790,41,149,1,2015-03-20
2790,41,99,1,2015-12-21
2790,41,99,1,2016-07-21
2790,41,149,1,2015-09-20
2790,41,149,1,2015-07-20
2790,41,99,1,2016-12-21
2790,41,99,1,2016-04-21
2790,41,149,1,2015-05-20
2790,41,149,1,2015-02-20
2790,41,149,1,2015-01-20
2790,41,99,1,2017-01-21
2790,41,99,1,2016-02-21
2790,41,149,1,2015-06-20
2790,41,99,1,2016-08-21
2790,41,149,1,2015-04-20
2790,41,149,1,2015-08-20
2790,41,99,1,2016-03-21
2790,41,99,1,2016-11-21
2790,41,149,1,2015-10-20
2791,38,149,0,2015-08-21
2791,38,149,0,2015-12-10
2791,36,180,1,2017-02-24
2791,36,180,1,2016-12-24
2791,36,180,1,2016-09-24
2791,38,149,0,2016-01-10
2791,36,180,1,2016-11-24
2791,36,180,1,2017-01-24
2791,38,894,0,2016-02-10
2791,36,180,1,2016-10-24
2791,36,180,1,2016-08-23
2791,35,0,0,2015-06-06
2791,38,149,0,2015-09-28
2792,41,149,1,2016-11-10
2792,41,149,1,2017-02-10
2792,41,149,1,2015-09-10
2792,41,149,1,2016-07-10
2792,41,149,1,2016-02-10
2792,41,149,1,2016-03-10
2792,41,149,1,2015-10-10
2792,41,149,1,2016-12-10
2792,41,149,1,2015-04-10
2792,41,149,1,2015-08-10
2792,41,149,1,2016-08-10
2792,41,149,1,2016-10-10
2792,41,149,1,2015-11-10
2792,41,149,1,2017-01-10
2792,41,149,1,2016-09-10
2792,41,149,1,2015-12-10
2792,41,149,1,2016-05-10
2792,41,149,1,2015-02-10
2792,41,149,1,2015-06-10
2792,41,149,1,2016-04-10
2792,41,0,1,2015-05-10
2792,41,149,1,2016-01-10
2792,41,149,1,2015-03-10
2792,41,149,1,2016-06-10
2792,41,149,1,2015-07-10
2792,41,149,1,2015-01-10
2793,28,150,0,2015-08-18
2793,28,150,0,2016-07-24
2793,28,150,0,2015-06-15
2793,28,150,0,2015-10-24
2793,25,150,0,2015-02-04
2793,28,150,0,2017-01-07
2793,28,150,0,2015-05-15
2793,28,150,0,2016-05-16
2793,25,150,0,2015-04-12
2793,28,150,0,2016-02-03
2793,28,150,0,2016-06-19
2793,25,150,0,2015-03-09
2793,28,150,0,2016-04-06
2793,28,150,0,2016-12-06
2793,28,150,0,2016-01-03
2793,28,150,0,2015-11-27
2793,28,150,0,2015-07-17
2793,28,150,0,2015-09-19
2793,25,150,0,2015-01-01
2793,28,150,0,2016-09-10
2793,28,150,0,2016-03-06
2793,28,150,0,2016-10-27
2794,38,0,0,2015-12-15
2794,38,0,0,2015-12-25
2794,38,0,0,2015-12-15
2794,36,180,0,2017-01-07
2794,36,150,0,2016-03-12
2794,36,150,0,2016-01-31
2794,38,0,0,2015-12-15
2795,40,149,1,2017-02-13
2795,40,149,1,2016-05-13
2795,40,149,1,2015-04-13
2795,40,149,1,2015-08-13
2795,40,149,1,2015-02-13
2795,40,149,1,2015-03-13
2795,40,149,1,2015-11-13
2795,40,149,1,2016-03-13
2795,40,149,1,2016-06-13
2795,40,149,1,2015-07-13
2795,40,149,1,2016-02-13
2795,40,149,1,2015-12-14
2795,40,149,1,2015-09-13
2795,40,149,1,2016-07-13
2795,40,149,1,2016-12-13
2795,40,149,1,2016-11-13
2795,40,149,1,2016-10-13
2795,40,149,1,2015-01-13
2795,40,0,1,2015-05-13
2795,40,149,1,2015-06-13
2795,40,149,1,2015-10-13
2795,40,149,1,2016-04-13
2795,40,149,1,2017-01-13
2795,40,149,1,2016-01-13
2795,40,149,1,2016-09-13
2795,40,149,1,2016-08-13
2796,41,99,1,2016-03-10
2796,41,99,1,2016-11-09
2796,41,99,1,2017-01-09
2796,41,99,1,2016-09-09
2796,41,99,1,2016-05-09
2796,41,99,1,2016-07-09
2796,41,99,1,2016-10-09
2796,41,99,1,2016-12-09
2796,41,99,1,2016-06-09
2796,41,99,1,2016-08-09
2796,41,99,1,2017-02-09
2796,41,99,1,2016-04-09
2797,38,100,0,2016-12-26
2797,38,100,0,2016-12-26
2797,38,100,0,2016-11-29
2798,29,180,0,2017-02-25
2798,29,180,0,2016-09-26
2798,29,180,0,2016-10-26
2798,29,180,0,2016-12-28
2798,29,180,0,2017-01-28
2798,29,180,0,2016-07-27
2798,29,180,0,2016-08-25
2798,29,180,0,2016-11-26
2799,36,180,0,2017-01-25
2799,36,180,0,2016-09-02
2799,36,180,0,2016-11-14
2799,35,0,0,2016-08-27
2799,36,180,0,2016-12-16
2799,36,180,0,2016-10-08
2799,38,149,0,2015-10-09
2800,32,894,0,2016-08-04
2800,41,149,1,2015-01-22
2800,41,149,1,2015-02-08
2801,41,149,1,2017-02-17
2801,41,149,1,2016-12-17
2801,41,149,1,2016-11-17
2801,41,149,1,2016-10-18
2801,41,149,1,2017-01-17
2802,41,149,1,2015-12-09
2802,41,149,1,2015-09-09
2802,41,149,1,2016-07-09
2802,41,149,1,2016-06-09
2802,41,149,1,2015-03-09
2802,41,149,1,2016-03-09
2802,41,149,1,2016-11-09
2802,41,149,1,2015-11-09
2802,41,149,1,2016-12-09
2802,41,149,1,2015-02-09
2802,41,149,1,2016-10-09
2802,41,149,1,2017-01-09
2802,41,149,1,2015-10-09
2802,41,149,1,2016-04-09
2802,41,149,1,2017-02-09
2802,41,149,1,2016-09-09
2802,41,149,1,2015-06-09
2802,41,149,1,2016-05-09
2802,41,149,1,2015-07-09
2802,41,149,1,2015-04-09
2802,41,149,1,2016-01-09
2802,41,149,1,2016-02-09
2802,41,149,1,2015-01-09
2802,41,149,1,2015-08-09
2802,41,0,1,2015-05-09
2802,41,149,1,2016-08-09
2803,39,149,1,2015-06-30
2803,39,149,1,2015-03-31
2803,39,149,1,2016-12-31
2803,39,149,1,2015-09-30
2803,39,149,1,2015-08-31
2803,39,149,1,2015-12-02
2803,39,149,1,2016-01-31
2803,39,149,1,2016-09-30
2803,39,149,1,2016-10-31
2803,39,149,1,2016-07-31
2803,39,149,1,2015-01-31
2803,39,149,1,2015-07-31
2803,39,149,1,2016-08-31
2803,39,149,1,2017-01-02
2803,39,149,1,2015-05-31
2803,39,0,1,2015-04-30
2803,39,149,1,2015-11-02
2803,39,149,1,2016-11-30
2803,39,149,1,2015-02-28
2804,39,149,1,2015-09-30
2804,39,149,1,2016-07-31
2804,39,149,1,2015-06-30
2804,39,149,1,2016-08-31
2804,39,149,1,2015-03-31
2804,39,149,1,2016-11-30
2804,39,0,1,2015-04-30
2804,39,149,1,2016-09-30
2804,39,149,1,2015-12-02
2804,39,149,1,2015-07-31
2804,39,149,1,2015-08-31
2804,39,149,1,2015-02-28
2804,39,149,1,2017-01-31
2804,39,149,1,2015-11-02
2804,39,149,1,2015-05-31
2804,39,149,1,2016-01-31
2804,39,149,1,2015-01-31
2804,39,149,1,2016-10-31
2804,39,149,1,2016-12-31
2805,41,99,1,2016-11-03
2805,41,99,1,2016-12-03
2805,41,99,1,2016-09-03
2805,41,99,1,2015-12-03
2805,41,99,1,2016-02-03
2805,41,99,1,2015-11-04
2805,41,99,1,2016-04-03
2805,41,99,1,2016-01-03
2805,41,99,1,2016-03-03
2805,41,99,1,2017-02-03
2805,41,99,1,2016-10-03
2805,41,99,1,2016-05-03
2805,41,99,1,2016-07-03
2805,41,99,1,2016-08-03
2805,41,99,1,2017-01-03
2805,41,99,1,2016-06-03
2806,41,99,1,2017-01-04
2806,41,99,1,2017-02-04
2806,41,99,1,2016-12-04
2806,41,99,1,2016-11-05
2807,37,149,1,2016-04-17
2807,37,149,1,2016-09-17
2807,37,149,1,2016-02-17
2807,37,149,1,2015-08-17
2807,37,149,1,2015-03-16
2807,37,149,1,2017-02-17
2807,37,149,1,2015-09-17
2807,37,149,1,2017-01-17
2807,37,149,1,2015-11-17
2807,37,149,1,2016-05-17
2807,37,149,1,2015-07-17
2807,37,149,1,2015-02-16
2807,37,149,1,2016-03-17
2807,37,149,1,2016-06-17
2807,37,149,1,2016-10-17
2807,37,149,1,2016-11-17
2807,37,149,1,2016-07-17
2807,37,149,1,2015-06-17
2807,37,149,1,2016-01-17
2807,37,149,1,2016-08-17
2807,37,149,1,2015-12-17
2807,37,149,1,2015-01-16
2807,37,149,1,2015-05-17
2807,37,149,1,2015-04-17
2807,37,149,1,2016-12-17
2807,37,149,1,2015-10-17
2808,38,149,0,2016-04-09
2808,38,149,0,2016-06-17
2808,38,149,0,2016-05-12
2808,38,149,0,2017-01-22
2808,38,149,0,2016-10-23
2808,38,149,0,2016-08-13
2809,40,149,1,2016-10-01
2809,40,149,1,2016-08-01
2809,40,149,1,2015-09-01
2809,40,149,1,2017-02-01
2809,40,149,1,2015-11-01
2809,40,149,1,2016-02-01
2809,40,149,1,2016-12-01
2809,40,149,1,2016-04-07
2809,40,149,1,2015-02-01
2809,40,149,1,2016-11-01
2809,40,149,1,2015-01-01
2809,40,149,1,2015-10-01
2809,40,149,1,2017-01-01
2809,40,0,1,2015-05-01
2809,40,149,1,2015-04-01
2809,40,149,1,2015-12-01
2809,40,149,1,2015-07-01
2809,40,149,1,2015-03-01
2809,40,149,1,2016-09-01
2809,40,149,1,2015-08-01
2810,39,149,1,2015-08-31
2810,39,149,1,2015-11-02
2810,39,149,1,2015-12-02
2810,39,0,1,2015-04-30
2810,39,149,1,2015-01-31
2810,39,149,1,2016-01-31
2810,39,149,1,2016-07-31
2810,39,149,1,2016-12-31
